ink_density,connected_components,mean_height,height_variation,mean_width,width_variation,baseline_drift,mean_spacing,spacing_variation,estimated_stroke_width,slant_variation,margin_alignment,overlap_ratio,label
7.4932432980821515,227.0,11.330396475770925,26.832890881037834,14.66079295154185,70.75894822346636,2.147702527580917,6.803738317757009,109.4811943080061,2.4516260623931885,42.47821746668931,3.5020655062287678,0.9259259259259258,0
5.990615298779703,170.0,9.3,32.59052444818032,7.7,39.41295827232625,1.8787776317949223,7.801242236024844,115.47516267443969,2.5247480869293213,63.831267859332115,1.6996731711975948,1.8292682926829267,0
7.606308082230358,133.0,13.165413533834586,32.57616117272622,16.887218045112782,72.64357092026637,3.6628006860300593,5.948717948717949,87.08175294177009,2.47715163230896,46.84962188171304,48.91254951441399,6.4,0
22.92490118577075,26.0,14.961538461538462,46.101509071199985,19.115384615384617,83.25239518808208,3.287280489667938,8.333333333333334,172.60357137070278,5.4581298828125,57.492822831341044,0.0,40.0,0
28.137305255949325,27.0,17.11111111111111,48.696966658625776,18.88888888888889,65.86133770041579,6.198515760497516,6.6,117.20652530697325,4.969376087188721,57.119795793768695,9.5,60.0,0
26.451437873033097,29.0,20.82758620689655,62.398987790236816,40.86206896551724,75.5354855462548,6.348292901567392,41.76923076923077,197.17986554394943,7.873722553253174,41.3801600873783,9.5,51.85185185185185,0
20.925575757575757,27.0,19.40740740740741,77.7816295472769,77.18518518518519,195.56491316551526,4.01045207652087,148.54545454545453,172.9428635607719,7.477848529815674,41.68733774551954,308.03372463125544,45.0,0
28.148525425121168,69.0,20.47826086956522,67.75385376851588,55.57971014492754,133.65362082163196,4.819774600992178,139.70967741935485,146.5671594579587,9.065007209777832,43.62135101016222,214.19484610691597,48.333333333333336,0
27.368651249248266,28.0,20.857142857142858,54.14858747521121,38.714285714285715,86.11552982387778,7.90537146244145,17.833333333333332,127.39451789590083,8.187037467956543,31.375863649592663,0.0,55.55555555555556,0
20.862545454545455,26.0,19.423076923076923,50.46863736003853,95.46153846153847,125.77765392160372,9.865325633037866,80.11111111111111,121.18179865329924,7.541040420532227,35.416407558088935,69.29646455628166,60.86956521739131,0
24.714628077727404,102.0,17.637254901960784,66.93467604757117,46.705882352941174,144.24993263726716,4.594364539236578,66.53571428571429,194.97085686959954,8.022546768188477,36.99893660653903,287.73001233795543,39.130434782608695,0
25.566575226841103,30.0,22.433333333333334,51.916924261437615,30.466666666666665,73.05912627647054,7.505843938049495,13.5,131.14457693067118,7.280074596405029,53.985663419067,26.5,64.28571428571429,0
19.184339968543693,51.0,21.058823529411764,47.87929816733744,35.666666666666664,106.83773760247306,2.6119103715497918,50.5,207.39206291551656,7.903421878814697,51.55554397820934,60.81118318204309,50.0,0
25.337144967390085,115.0,22.46086956521739,49.19804596301372,36.278260869565216,110.33287470048174,3.68898740325228,54.41304347826087,214.0309840134743,7.5853166580200195,49.08430529434503,159.66527487215245,57.798165137614674,0
27.90734502317814,29.0,24.655172413793103,69.1791826103428,33.96551724137931,81.73553317197995,5.236266700239205,39.23076923076923,209.65744765252535,7.45714807510376,36.562705916901294,140.33531273346705,50.0,0
14.66715976331361,21.0,14.714285714285714,45.475874302145904,35.476190476190474,108.74636981119554,0.6523689270621825,20.428571428571427,110.2790718954136,4.978780269622803,58.014779368818644,0.0,26.31578947368421,0
19.677604790419164,47.0,18.638297872340427,72.41924530489524,39.680851063829785,131.5828367546915,2.8468855396059807,64.92307692307692,225.27594544927308,8.806205749511719,40.12650475756628,367.4428390920144,38.095238095238095,0
26.986039215686276,93.0,20.150537634408604,68.53665037283967,44.01075268817204,134.96156569390106,5.30064450957278,77.71739130434783,212.3039028150722,8.151103019714355,40.67894608692176,130.30230756983812,45.23809523809524,0
25.856831988394234,27.0,16.666666666666668,57.41079693298147,27.555555555555557,81.2517480130301,9.514859136040755,14.1,129.4379582604722,6.490945339202881,48.98384405877095,22.5,60.0,0
30.475801093678136,27.0,16.88888888888889,67.59367778217077,50.333333333333336,166.4690402372986,6.469317661540293,25.2,90.01553216609999,7.731571674346924,55.41006885398331,547.0,40.0,0
32.605155306298535,62.0,17.580645161290324,66.22785376817312,45.79032258064516,155.2792355212171,2.1429473755251722,55.575,201.27622033292693,7.675149917602539,57.89477320523397,207.34110382008998,28.57142857142857,0
30.142167731837745,25.0,27.32,63.10819700840524,33.52,83.68601343927273,6.025643127688327,33.42857142857143,239.77709790868195,8.091334342956543,50.3628827404081,26.5,39.130434782608695,0
24.535543947308653,32.0,25.125,62.64509158184044,78.90625,100.75713635727648,2.1445755288317243,108.58333333333333,209.5350375487292,8.57846450805664,44.87066229099704,290.18595570580067,53.84615384615385,0
40.09211753260646,54.0,25.537037037037038,68.94913459100738,69.75925925925925,86.68390706501941,7.1383585354999655,88.42857142857143,149.76525264864756,9.053291320800781,43.2030865106493,248.86413964249653,57.14285714285714,0
22.33502538071066,27.0,19.40740740740741,59.91393593016645,35.55555555555556,101.25674847027595,7.391122933956116,11.846153846153847,201.3992038166797,6.794119834899902,49.450301498941194,27.0,48.0,0
19.58648958186823,57.0,18.280701754385966,64.88488937125356,43.59649122807018,113.30421080413298,5.815393079471131,64.76,240.6193631116383,8.39181900024414,40.25736142097609,351.01507564965544,50.98039215686274,0
